,recordName,A01172_measurement,A01609_measurement
20,1555987268_A01609,,8.498321714006963e-09 -8.329265640731002e-07 1.9116636828762434e-05 0.0005907268828747235 -0.027500393240754303 0.2293879169981462 63.74862833132841
21,1556028453_A01609,,-7.817808410750773e-08 8.36206126215579e-06 -0.0003381381562209901 0.006371133645096635 -0.05484897003524378 0.1776381652630356 63.130377844170916
22,1556039041_A01609,,1.3341009741514526e-07 -1.3846663795510538e-05 0.0005578060512399419 -0.011145996792086301 0.11121029596981369 -0.3932787967006821 63.61462585679605
23,1556115527_A01172,-2.1360945949784683e-07 2.0761676492193904e-05 -0.0007622745206755076 0.01352137072123265 -0.12002180371026193 0.42992885723957114 62.15528499997527,
24,1556125697_A01609,,1.5248152433613994e-07 -1.6770974242556004e-05 0.0006651788291536793 -0.011522131978329962 0.08533074783954238 -0.2539147251686323 64.35211416601994
25,1556219881_A01609,,-7.847026772719414e-07 6.276626746459954e-05 -0.001935920743960681 0.02882201509861085 -0.20837411333914901 0.6052030469205271 62.77937277203536
26,1556301731_A01609,,8.150636548411501e-08 -9.14579398499814e-06 0.0003814863771812491 -0.007147300817297949 0.056324972545869684 -0.1224314936259396 63.26380939081863
27,1556909851_A01172,-2.46347938240993e-05 0.0012071731837595564 -0.02145509394493621 0.1596563899964694 -0.37555140672186343 -0.2199652597825596 63.657438350719346,
28,1557323445_A01609,,7.95172902843054e-07 -4.7742170641449414e-05 0.001061595344225378 -0.01078984512313917 0.05107568983848039 -0.09856876459227365 63.000500906518425
29,1557417534_A01172,,-1.9039722120072829e-06 0.00013936832094576404 -0.003888090759321062 0.05209727831555517 -0.3479830933184937 1.0917918729613467 63.09724850052519
30,1557757425_A01609,,-5.097474716551948e-09 7.029993926877276e-07 -3.600985314325094e-05 0.0008319932103242623 -0.008116912358050685 0.02177596286899955 63.08756887173614
31,1557760240_A01609,,-2.1236432121336094e-08 2.9012211677583415e-06 -0.00014690596900136888 0.0033260236687657147 -0.03138854856644506 0.08310425037276431 63.209246474244736
32,1557763139_A01609,,-1.4594132877875753e-07 1.4317558221117751e-05 -0.0005342326861595766 0.009424549987734484 -0.07914059689990506 0.27314377276606305 63.12358131484415
33,1557928726_A01609,,1.8102248255907876e-08 -3.2461899152790663e-06 0.00021921304456678435 -0.006908604973835492 0.10186369812726359 -0.5887762552306259 64.312812507414
34,1557952047_A01172,3.98638280604669e-06 -0.0002617592737841743 0.004926558563447412 -0.039580585297880534 0.1663130242772378 -0.30242406067245026 62.77540482652117,
35,1557957375_A01609,,6.347832222850344e-08 -8.819705154562191e-06 0.0004810942937362562 -0.01304646965959201 0.1802867907290373 -1.0905078218897477 66.28884162139109
36,1559137815_A01609,,-3.5432134023175085e-08 4.661496049109047e-06 -0.00022860758940993926 0.005169714062207205 -0.05347024654290361 0.21441742060504868 62.89711290195964
37,1559309040_A01609,,-5.486372681372979e-08 7.24094301098697e-06 -0.00036359474572615944 0.008571178850034635 -0.09359594880661702 0.39854566068541136 63.71470858746581
38,1559311950_A01609,,-3.6840434285100915e-07 2.678813330337689e-05 -0.0006926191046039303 0.007263060805102454 -0.021752384200527625 -0.030586478265168193 64.3294741857235
39,1560885907_A01609,1.3163908566401075e-07 -1.5372045835106264e-05 0.0007058122775248836 -0.01591893290543312 0.18079544143921314 -0.9226512695321087 64.450710861404,
40,1561053811_A01609,-1.9942966995807243e-07 2.8704680883265024e-05 -0.0011739413210258912 0.018126640788769657 -0.0949831145308369 0.11793636151478551 62.065072558246314,
41,1561428256_A01609,,3.455719810598725e-08 -3.808276950957014e-06 0.00015382471155096398 -0.002839126995987013 0.02473013638537063 -0.0777322006922104 63.02048603069093
42,1561948526_A01609,2.627441531964937e-09 -5.971732951328546e-07 4.928822920058593e-05 -0.0016979338991260512 0.016873442105243906 0.1896687306154495 61.689606219726365,
43,1562035686_A01609,2.1818818270236793e-09 -4.1110852383674803e-07 2.5741398321514176e-05 -0.00042334769167917793 -0.013414285795330846 0.414235406502209 62.22599614002581,
44,1562704125_A01609,,-1.9894073308091242e-07 2.0438508605765546e-05 -0.0008133183360094834 0.01587462489829168 -0.15472653169557735 0.6332788955022491 63.620667418204114
