,recordName,A01172_measurement,A01609_measurement
18,1555696275_A01609,,-3.9428958206981784e-07 7.544482231188672e-05 -0.005946246641520901 0.24706087923147468 -5.706504182472473 69.46294863863511 -348.0877132317591
19,1555736782_A01609,,3.818623029778345e-07 -6.624999003691201e-05 0.004751433777751989 -0.18028914748095398 3.8167471575554193 -42.74012287091227 197.77245157144839
20,1555987268_A01609,,2.4645607579729837e-06 -0.0004245628057822544 0.030221236318564316 -1.1376198339489596 23.88212821139096 -265.0857635425933 1215.3944286059987
21,1556028453_A01609,,-4.3341247877156135e-05 0.006543640149615408 -0.4094418343762307 13.589257042564947 -252.30428480200348 2484.456447384618 -10136.492897371689
22,1556039041_A01609,,1.3101916996815865e-06 -0.00020015484453148348 0.012461325938462664 -0.40294939933796786 7.091713064551314 -63.74950134855049 224.55707468948668
23,1556115527_A01172,-2.5815325877040884e-07 4.139734049886996e-05 -0.0027334641424601046 0.09506212063970167 -1.835025489665552 18.62562116799299 -77.58096028889953,
24,1556125697_A01609,,8.909260793153177e-08 -1.2849184328209846e-05 0.0007444368710277137 -0.02189166317953287 0.33636303938998374 -2.4239803824292423 5.362353650427763
25,1556219881_A01609,,-0.02439793119605512 3.3910143377665825 -196.10508021612642 6040.012881736084 -104495.6409456274 962817.8344288025 -3691172.824357237
26,1556301731_A01609,,3.93708893226462e-06 -0.0006479322783990541 0.04411464951503869 -1.5903877503847728 32.017273002186265 -341.2610182255976 1504.5197168261366
27,1556909851_A01172,,
28,1557323445_A01609,,-4.537656836573863 372.6368949460675 -9549.874002815008 -1013.7148998205882 4060148.177738651 -66580040.3383168 341603070.7405327
29,1557417534_A01172,,0.01600954577238174 -2.1448127218914323 119.5875905417666 -3552.044572091744 59277.4624031405 -526982.0380400091 1949787.6863806958
30,1557757425_A01609,,1.0570946401056647e-08 -2.5430474243049214e-06 0.0002462279906193639 -0.012332077899737014 0.33782858742117367 -4.807746265551063 27.80319910515383
31,1557760240_A01609,,-6.58214471503999e-07 0.00012944109296865423 -0.010485202561397403 0.4476222457071409 -10.61785073818608 132.6432931174837 -681.6045516980716
32,1557763139_A01609,,0.001300139417909105 -0.209433388685177 13.991442361897928 -496.14444394206794 9848.478931870808 -103750.20338546597 453137.5760949763
33,1557928726_A01609,,-9.489589141730194e-09 2.211427682243444e-06 -0.0002098917562637672 0.010370982861813286 -0.2810257848310586 3.9560860570382053 -22.59337823215009
34,1557952047_A01172,,
35,1557957375_A01609,,-4.92214192853429e-07 9.692771240078034e-05 -0.007864844699495648 0.33642198143489277 -7.997629446089882 100.14389963060155 -515.845820307318
36,1559137815_A01609,,-4.8237466722605164e-08 9.201032438394441e-06 -0.0007220818899258556 0.02983230203638829 -0.6841303457560182 8.255434221576238 -40.949706405150685
37,1559309040_A01609,,-2.1191186266532193e-06 0.0003595100582201294 -0.02522154302915172 0.9364701755041493 -19.4071401156152 212.8260712194799 -964.8581975942029
38,1559311950_A01609,,-0.004898795409360422 0.6807117657381755 -39.356670965157974 1211.8849983907423 -20961.072476174344 193085.0142226146 -740039.4288352465
39,1560885907_A01609,1.4795448687114433e-05 -0.00250888506803817 0.17618901282772192 -6.557873928821618 136.42511844569762 -1503.812698920297 6861.286383782779,
40,1561053811_A01609,0.0018332833815046254 -0.25452514181943064 14.696068429256746 -451.69953375159565 7794.701077746798 -71602.35379034758 273542.3394584276,
41,1561428256_A01609,,-7.238176618593472e-07 0.0001365019220709733 -0.01062296133348449 0.43651992860338656 -9.98604351144331 120.54835722578345 -599.7773272041061
42,1561948526_A01609,-1.7497645265105726e-10 3.249031240680653e-08 -1.8370177385940775e-06 2.0020894996505258e-07 0.003414680457950178 -0.11228052116099649 1.111242897530468,
43,1562035686_A01609,7.591861436834202e-10 -2.1787889146032298e-07 2.5412674387057194e-05 -0.0015385087382385379 0.050874469952919554 -0.8692954982466388 5.984654144744992,
44,1562704125_A01609,,3.404464796156276e-07 -5.58565105720691e-05 0.0037953197954145902 -0.13669075964674085 2.751902782065255 -29.361402136257063 129.6995604929569
