,recordName,A01172_measurement,A01609_measurement
18,1555696275_A01609,,3.699361564887616e-07 -6.721252078418679e-05 0.005021178349749986 -0.19761245530659433 4.324284884202108 -49.91488312271369 300.70654621623106
19,1555736782_A01609,,1.0722099937609288e-05 -0.0018744686035572521 0.13522230039159325 -5.150253784122052 109.19172699961179 -1221.4940513618835 5695.964852217313
20,1555987268_A01609,,4.108776078116865e-06 -0.0007718399335813113 0.059452825881626065 -2.4042601772838434 53.86180821589161 -634.1473809599258 3130.4121139450344
21,1556028453_A01609,,-0.00012096155872024067 0.019117663008613565 -1.2526017030310685 43.54780122945765 -847.2257334342473 8745.319942457556 -37354.646928437665
22,1556039041_A01609,,-2.949409734623659e-06 0.00043500619667170696 -0.025788899957037058 0.7803611845396831 -12.551352190425959 99.30810415481291 -220.93318848051646
23,1556115527_A01172,3.628076598214165e-05 -0.006027313923875822 0.41335321348389215 -14.983233276771063 302.8890491463138 -3239.1935334051072 14385.72006686357,
24,1556125697_A01609,,-2.1282637868099497e-05 0.0035617575609373977 -0.2461713802751723 8.990525855994125 -182.94652786868417 1966.553833626293 -8660.946866922988
25,1556219881_A01609,,-0.0028078240506265147 0.3888863285609305 -22.390295495526534 685.928171633996 -11792.163287908092 107863.5396444285 -410056.05488572747
26,1556301731_A01609,,1.2218867570835726e-07 6.815335174330409e-07 -0.0012569535225885249 0.07973172838773378 -2.077404855764126 24.52449451137239 -42.773760089195164
27,1556909851_A01172,,
28,1557323445_A01609,,0.47093610295212995 -38.69319700858734 992.2083816442145 96.31145984384264 -421889.1290836298 6921910.331206696 -35528004.85546262
29,1557417534_A01172,,0.0878840560486352 -11.824422142272374 662.0009945200636 -19740.576544162843 330682.72449404106 -2950493.0016362807 10954859.998525094
30,1557757425_A01609,,4.954944398282646e-08 -9.121041922741514e-06 0.0006809469758500836 -0.026357212769444936 0.5578014375175826 -6.128154248158381 90.48537725533753
31,1557760240_A01609,,3.6622214421762034e-08 -9.51293316703594e-06 0.0009744502454663252 -0.05096555174084052 1.4448548202658484 -21.14443373370581 188.49584729868175
32,1557763139_A01609,,5.023740844206471e-05 -0.007720609042086884 0.4914314207560004 -16.584899676826765 313.0299766318887 -3133.539304526794 13063.122634918669
33,1557928726_A01609,,3.505277271876577e-08 -7.894120585595328e-06 0.0007327373956106573 -0.03612194917229926 1.0023429251083706 -14.811399287500238 154.00079657935476
34,1557952047_A01172,,
35,1557957375_A01609,,-5.023204799546966e-06 0.0009498358390721184 -0.0738188045169405 3.016698678689468 -68.34738475621394 813.8506183739617 -3914.1264534189045
36,1559137815_A01609,,-2.4749768728700447e-06 0.0004698800380734085 -0.03665765526070333 1.5038845404381385 -34.211149825820506 409.10155747467394 -1945.7561768419976
37,1559309040_A01609,,-3.833912333232261e-06 0.0006579341565154689 -0.046628247418675106 1.747542058745274 -36.55192746129412 404.8824921810189 -1793.0098127251774
38,1559311950_A01609,,-0.00236857185632835 0.32441138875425035 -18.480674572350196 560.4825536728555 -9544.528622809154 86531.53201281326 -326235.11523109523
39,1560885907_A01609,-7.769663262695093e-06 0.0013206255232854369 -0.09278827870207912 3.44864622211677 -71.48671128241807 783.38169343999 -3481.629491946985,
40,1561053811_A01609,0.005491352664469755 -0.7625958948883255 44.035662941511916 -1353.3663351906134 23347.905444685726 -214376.29331130267 818510.2250685138,
41,1561428256_A01609,,3.668860015619974e-06 -0.0006867234703364359 0.052931295959941616 -2.1482847053208074 48.36932395519228 -572.2068502307773 2839.374778884128
42,1561948526_A01609,5.868458291731741e-08 -1.670952364492483e-05 0.0019237347269873133 -0.11423699652434381 3.6786425564923175 -60.75026779420217 465.13837384233864,
43,1562035686_A01609,1.777558208232655e-08 -5.126292195147444e-06 0.0006005026777295214 -0.036445996795667214 1.2059090085324218 -20.628547143842013 206.2842171046699,
44,1562704125_A01609,,6.305919742933763e-05 -0.010281695543323985 0.6929376674109285 -24.709216329939615 491.7260091290329 -5178.715912018827 22617.67920956236
