,recordName,A01172_measurement,A01609_measurement
21,1556028453_A01609,,-0.14764245661696462 2.4524849263068 -15.970027393610584 50.1791994126594 -72.39331111626744 26.288031455957686 97.3266501933722
22,1556039041_A01609,,-0.09891628059190868 1.8201503074315097 -11.940476933166332 31.81578265047885 -23.64048725433548 -9.091535292675518 69.80915549404315
23,1556115527_A01172,-0.14056231797056354 2.4719876376717376 -17.43062250969622 61.72882444080671 -109.6463100504097 80.16420996841784 75.97712251207784,
24,1556125697_A01609,,-0.20841239951706333 3.7604012668194096 -27.12410669494785 98.09350382525477 -178.66977740988398 133.526540224979 78.18416475158078
25,1556219881_A01609,,0.3436398989424803 -5.0494167574903495 28.653109569507336 -77.38814620369993 93.30929439513832 -26.154403705355428 82.94198259296138
26,1556301731_A01609,,0.3455773580636941 -5.0871490073576995 29.020996654528997 -81.08864077097375 115.35199639832811 -75.29410034343562 79.56804851070169
27,1556909851_A01172,0.31305568131544087 -4.6309527329764615 25.64521139699115 -63.615584413991186 63.165413496834226 -11.596999230196753 75.7834539077979,
28,1557323445_A01609,,0.3527466882383115 -6.331230525537197 44.67097898414401 -155.36488568238818 269.7334535118968 -199.57566834606197 115.90952617852719
29,1557417534_A01172,,-0.2933718591706321 5.190637273149965 -34.73597600136043 106.71095365906929 -140.50951087553415 38.34060501671308 110.67541588488116
30,1557757425_A01609,,0.5437284747141413 -8.895948220300987 55.440170866645374 -160.92400903851134 204.4331081482949 -56.91856712181497 72.10494113919388
31,1557760240_A01609,,0.3442912289358505 -5.742914157360012 36.336820571269506 -108.3784893299205 155.31073202513642 -96.87014371128501 86.60310831129134
32,1557763139_A01609,,-0.05100306355128695 1.102593689132872 -9.020635932875587 34.840852722254766 -63.4576439890236 42.32393885144677 78.44364210672694
33,1557928726_A01609,,-0.08965091643575826 1.9610233323615183 -15.403071132693745 53.652789098131805 -78.8583676286875 30.057942181850226 77.27236708051642
34,1557952047_A01172,0.6172193260398955 -9.110927671844202 49.641176065997875 -122.51735724673789 137.3535515460363 -60.447226819608126 86.48214405526961,
35,1557957375_A01609,,0.09153448770385478 -1.1624793982404584 4.4229814530264 -0.6790308622407809 -26.690385343174224 39.44063427961238 79.13390728073139
36,1559137815_A01609,,-0.16012622240825436 2.237474847273783 -12.009873644472592 32.04045065405162 -46.315703680412625 35.27646737509234 78.29255915868553
37,1559309040_A01609,,0.15393217008698512 -1.8837917198076708 7.411897270990785 -7.721439055321412 -11.373182051878112 20.761081565600158 76.12625164264558
38,1559311950_A01609,,-0.5492268750789453 8.581479998044305 -49.490749480391315 127.19441223995506 -138.56808265945187 52.364044334761076 52.055317451183
39,1560885907_A01609,0.31576325300852287 -3.856171263124834 11.388274685253464 27.627890052722144 -183.024042141017 218.71719652186428 105.53659774473223,
40,1561053811_A01609,0.14816054873316784 -2.3313332958379913 13.931585592439117 -39.03745563463978 49.60858331580092 -16.906206143921615 84.59409692026351,
41,1561428256_A01609,,0.16862179477706876 -2.726006919710392 16.8990375419535 -50.38594279934458 74.92233873978674 -53.807592645110745 90.48029010521726
42,1561948526_A01609,0.27646991937126136 -5.834429920196589 43.634474849644285 -141.8507462091072 187.51616088475933 -62.91397462651436 83.52467083684625,
43,1562035686_A01609,-0.011849240071939845 0.37425798369973223 -3.420033148115804 13.774980653150536 -28.776976485433273 35.33489189772176 71.80019222008353,
44,1562704125_A01609,,0.7703872585713807 -11.729555600477559 65.6543733181482 -159.34328212058014 139.64015247568489 -2.669945834513129 85.74354090447083
