,recordName,A01172_measurement,A01609_measurement
34,1557952047_A01172,-0.00875229316063163 0.1253218520797922 -0.6383350734237863 1.2992457180975319 -0.6051027850913501 -0.7490851206543214 63.005170793051796,
35,1557957375_A01609,,-0.03640887014597643 0.5932322932471517 -3.691623592709208 10.816901215990622 -14.389001036103627 5.637090542879332 66.1970269354586
36,1559137815_A01609,,0.014164338703089885 -0.19186061071891847 0.9687496003066758 -2.2559379968220563 2.4473713487674167 -1.1065475625733188 63.21975688068608
37,1559309040_A01609,,-0.00014541998018467573 -0.03846971232846002 0.48056969622278295 -2.0868743750905727 3.734963859644144 -2.168143293493839 64.00766775057728
38,1559311950_A01609,,-0.0049728719797244095 0.06427061881397743 -0.28195797875139755 0.44571263140160844 -0.07982341468729787 -0.1861294349987382 64.2959848064184
39,1560885907_A01609,-0.027470576444477132 0.5198658770494321 -3.6308575435803694 11.561820937437538 -16.61240862545719 8.70890564813997 62.99846539325681,
40,1561053811_A01609,0.013771113497979817 -0.2306825219555343 1.453563623670952 -4.297719745643541 6.219588457325812 -4.407754952283312 63.23735110796574,
41,1561428256_A01609,,0.006728460851356391 -0.09743801175372681 0.5348692999491952 -1.390062952092977 1.7536833106709695 -1.0081260489304606 63.16951853857708
42,1561948526_A01609,0.005551323062606786 -0.08319694458405939 0.4780276096945203 -1.24872118772334 1.2540192153933918 -0.1458645112482694 62.457254936438375,
43,1562035686_A01609,-0.010117640091695643 0.1072343042531418 -0.28101971745037574 -0.34836251550520936 2.025398241381499 -1.90940387323732 63.684747092135275,
44,1562704125_A01609,,0.008696117923890726 -0.15289981960800514 1.0452848103087906 -3.465197925164794 5.578277176488149 -3.5733860579542642 64.56836182899212
