,recordName,A01172_measurement,A01609_measurement
23,1556115527_A01172,-0.00013761868969691617 0.009775156773834462 -0.2750505754563258 3.9029957422540753 -29.363215925277714 111.4537020027274 -82.6957459850962,
24,1556125697_A01609,,0.0003088123524892637 -0.023580976841240893 0.7312215219611988 -11.73797694737024 102.16073039745602 -452.17320482566305 865.9883968068982
25,1556219881_A01609,,0.0008938978146303661 -0.06722860020652616 2.043610824709115 -32.127202627862935 275.21307646166946 -1215.5332516931999 2246.059002615338
26,1556301731_A01609,,0.00010260052199509377 -0.011324127064770829 0.47821930814074387 -10.025490645659882 110.3383208991761 -602.9251234942008 1340.4260936556104
27,1556909851_A01172,0.0014092166011215994 -0.11242334156480888 3.5794055333635604 -57.872361705048284 498.55627925617523 -2162.059239027945 3777.1038155122787,
28,1557323445_A01609,,-0.0001833105118314619 0.014896510328252946 -0.48482752517839844 8.032005802560784 -70.90215258678666 314.51719775393514 -458.5121174029305
29,1557417534_A01172,,-0.00047621424389604423 0.035258524635359875 -1.0574542539448348 16.338059441632407 -136.09029098901453 576.0729784964575 -896.852041568405
30,1557757425_A01609,,0.001344913914695609 -0.10600353650129128 3.346975219285778 -53.88302787804463 464.22487164790545 -2024.3048100936319 3613.6145806129616
31,1557760240_A01609,,-0.00031116980400438827 0.021400163437452366 -0.5936982878334168 8.455890823365605 -64.2820153612546 240.4800407049678 -262.2239893834545
32,1557763139_A01609,,0.001082063720606505 -0.08586859010907759 2.7455713400707467 -44.87904317080762 391.29164247128284 -1706.1378129421278 2972.2732819536013
33,1557928726_A01609,,-0.00012039664541870353 0.010608260890628076 -0.3704971213920022 6.5508932234324115 -61.7119095907939 293.0259136726838 -479.7794480802804
34,1557952047_A01172,-0.05489699286589555 2.991039658271414 -66.50287207209941 770.693865607353 -4898.779821166944 16159.053855858363 -21489.79560287427,
35,1557957375_A01609,,-0.00011026626014281993 0.007473615264197961 -0.19973197514677155 2.647475469782904 -17.786656482658916 54.55106563141967 28.401853959067683
36,1559137815_A01609,,-9.807407362017274e-05 0.006394450615428781 -0.16215952283148996 2.0327883399585343 -13.346576574735256 44.34136086509405 28.85343704283358
37,1559309040_A01609,,0.0005898476642373743 -0.0436946538666805 1.3031476760214042 -19.997686498078025 166.31905702236674 -709.075110930922 1286.2159872572674
38,1559311950_A01609,,0.0008302876610776746 -0.059450797157324084 1.6966257129092703 -24.59016258313481 190.24539263535783 -743.4091173777744 1202.0251612343409
39,1560885907_A01609,0.0010522514911752438 -0.077690512655522 2.308129706113986 -35.23256175101782 290.95987691618166 -1231.3462438535707 2158.8164614320017,
40,1561053811_A01609,-0.00019470868740079902 0.014609672585448517 -0.44069692481065786 6.777524314143617 -55.50197213063821 228.20593289950682 -271.5573276572924,
41,1561428256_A01609,,0.000547289573343982 -0.04134903603340782 1.2535374431635136 -19.44416847964749 162.21871345100254 -688.2465185831769 1231.3452451486498
42,1561948526_A01609,3.432968658866469e-06 0.0014769063902537773 -0.08619229886261938 1.7664033193743531 -16.030583073240464 60.648424357792116 19.201894877877727,
43,1562035686_A01609,-0.0010594672114666538 0.07913352893958515 -2.356476661055431 35.589363188360494 -285.8668889426167 1153.6035712982743 -1734.8679461512215,
44,1562704125_A01609,,-0.0013353204114266038 0.09912143737679446 -3.0004137852941346 47.46124044345771 -413.6952781717814 1876.2541560865761 -3342.9868193258567
