,recordName,A01172_measurement,A01609_measurement
21,1556028453_A01609,,1.3753870745316063e-05 -0.0011003020029041778 0.03563972129304182 -0.596506100518784 5.423926733959845 -25.324257974204 47.295192561827214
22,1556039041_A01609,,4.088218635513742e-06 -0.00028373713541762633 0.007881962022272704 -0.11164269452692176 0.8460856322840115 -3.2359652055445496 4.855515483352515
23,1556115527_A01172,-1.040715815054926e-06 7.767872290840799e-05 -0.0023483893004213564 0.036719402122004356 -0.3124301524649905 1.3684545613524774 -2.4058824382132675,
24,1556125697_A01609,,-3.3068161395847463e-06 0.0002668135016543136 -0.008717764810329888 0.14718841708402944 -1.3499303834598293 6.355515507452935 -11.963171965266302
25,1556219881_A01609,,4.236546374475446e-05 -0.003032889745154074 0.08750657178402595 -1.298726467937309 10.428628235052011 -42.86154189943105 70.34404246378416
26,1556301731_A01609,,2.772483014482816e-06 -0.00021827098628691649 0.0069686636140876765 -0.11516699661165657 1.0360062415040898 -4.7951144784773225 8.895086075371289
27,1556909851_A01172,-1.2916968524488693e-06 0.00011598282001056343 -0.003995700259537382 0.06877790889503879 -0.629173345396495 2.9129344700469257 -5.344967035454222,
28,1557323445_A01609,,3.0888922052212507e-06 -0.00025322027430470955 0.008383456598358343 -0.14309087573988905 1.3240950549655162 -6.279439475758255 11.890404693790034
29,1557417534_A01172,,0.00012754988047681154 -0.010015053723006729 0.31874040566301987 -5.247948213755526 47.00157779040143 -216.4494290086841 399.298236225631
30,1557757425_A01609,,-3.7919941985108305e-06 0.0002764886113710411 -0.008142894315420474 0.12366512534907326 -1.0189172447636847 4.309660526600244 -7.301178932880147
31,1557760240_A01609,,2.57673292446712e-06 -8.238476498033963e-05 -0.0010357876051913931 0.07413254903595543 -1.1420461811564553 7.286648423746544 -16.827436725951422
32,1557763139_A01609,,-0.0003974867279120407 0.028440903895920664 -0.8201389497061998 12.164928351517844 -97.62329456759946 400.9808763215792 -657.6787314772894
33,1557928726_A01609,,2.406759397861646e-05 -0.0018884434298800665 0.060052089073503116 -0.9877708983484664 8.836647856898658 -40.64232763712136 74.87225219676836
34,1557952047_A01172,0.00012451092430496838 -0.007006526705623351 0.16170656011680523 -1.957283536833624 13.091292473637393 -45.835906915974626 65.58354284655542,
35,1557957375_A01609,,4.74284316065711e-06 -0.00030362767741289693 0.007562723597800044 -0.09162700855635851 0.5437349370426368 -1.322889194853622 0.4580949890337819
36,1559137815_A01609,,-5.8660514821201444e-06 0.0004643035441054224 -0.014893397269071771 0.24710217304975887 -2.2297467162359994 10.344070093383241 -19.22090331119991
37,1559309040_A01609,,-1.0628451715467037e-06 9.037124702187039e-05 -0.0030872465658850737 0.05413848168121009 -0.5128588984553413 2.48261203308359 -4.787547072633479
38,1559311950_A01609,,3.2053337849636683e-06 -0.00020966255760710125 0.005382612795393046 -0.06831076215173215 0.4398113742627407 -1.2871787003755755 1.1270950309680334
39,1560885907_A01609,-4.756006911441919e-05 0.003599298203119022 -0.11039578754262283 1.7520446344187244 -15.13506230673992 67.30635304079313 -120.12015309166108,
40,1561053811_A01609,1.6726999454029863e-06 -0.0001273763934186648 0.003936659218624462 -0.06305272209475006 0.5506423487854158 -2.4800201958017554 4.490681218473357,
41,1561428256_A01609,,8.536029549844496e-06 -0.0006242997494605906 0.018457278442504232 -0.28166936427731426 2.334840173452457 -9.948928389613778 17.00245544744474
42,1561948526_A01609,-8.21776401586911e-06 0.000627398177190037 -0.019423199195251803 0.3112624311856539 -2.7154873704502966 12.193073253866832 -21.956855057854664,
43,1562035686_A01609,-3.958993153589153e-06 0.00028200476298201316 -0.008091442991377356 0.11934800041653168 -0.9517774578034309 3.8820993596033837 -6.318269170080041,
44,1562704125_A01609,,-1.8223664175735287e-06 0.00014469660150011142 -0.004666914816803442 0.07801025301420857 -0.7102496060140789 3.3275416604523658 -6.246644919424638
