,recordName,A01172_measurement,A01609_measurement
18,1555696275_A01609,,-6.808016646434187e-09 2.5658218106221643e-07 1.9648326728328148e-05 -0.0009991768245358765 0.011957917715612151 0.023456731742633474
19,1555736782_A01609,,5.405544060277456e-08 -4.4684545889046774e-06 0.00012322497802939668 -0.001339050813658166 0.00913913762585194 0.08087326835985918
20,1555987268_A01609,,-1.6620020608187066e-08 1.3541309797490892e-06 -4.0724976047274543e-05 0.0005757655389957882 -0.0016706244317616528 0.04695126683358678
21,1556028453_A01609,,-9.388160079873931e-08 -6.975635913360949e-08 0.00022958641123904436 -0.0053458220959528135 0.04559487916687268 0.07316479345565075
22,1556039041_A01609,,4.5756191838755914e-08 -6.811920083428725e-06 0.00034108535734116044 -0.00684818511001126 0.0457559350561176 0.1262190508645398
23,1556115527_A01172,3.495599642007707e-08 -3.5261268213984877e-06 0.00013061370313844362 -0.002307256293833871 0.023635949614261246 0.1218150437229607,
24,1556125697_A01609,,4.585575153199235e-08 -3.333967750354928e-06 8.174387952835087e-05 -0.0009227553710976046 0.0074820109795423265 0.11899744418656524
25,1556219881_A01609,,7.34150992468139e-08 -3.57441870534812e-06 5.366013889711461e-05 -0.0002706965792909343 0.0014463770684821522 0.06525179572310917
26,1556301731_A01609,,5.297565494449027e-08 -5.28606729761193e-06 0.00019267885894044996 -0.003112966895623558 0.02250801226378551 0.07188173818236675
27,1556909851_A01172,1.4615391583063847e-07 3.824971141640769e-06 -0.0002402628776169196 0.002873715503759267 -0.00976821858886879 0.05525911805558871,
28,1557323445_A01609,,-1.614684544390485e-07 4.3938738659635296e-06 1.8643848814209063e-05 -0.0013215152036480625 0.011760947456115693 0.06321733284462103
29,1557417534_A01172,,-2.2206754045794892e-07 1.3448220664651088e-05 -0.00027884966923764757 0.0022251746891961675 -0.004838417225957201 0.02857150732035593
30,1557757425_A01609,,-6.146283365725129e-09 6.91559786718591e-07 -2.391680893503081e-05 0.00018538990820338484 0.0040547317934322424 0.06880855156606394
31,1557760240_A01609,,-5.294891495349288e-09 -1.8040024311127257e-06 0.00021903068907376647 -0.0076957786269823275 0.09078252424103268 -0.09815342033291534
32,1557763139_A01609,,-3.6823592307862035e-09 -1.958340397118392e-07 2.9889889126564672e-05 -0.001008268860645626 0.011512985925162977 0.06075778627371731
33,1557928726_A01609,,-7.255268043971901e-09 1.0476632160586637e-06 -4.989941964509026e-05 0.0008175421895008593 -0.0027667735441279937 0.08402299552840456
34,1557952047_A01172,3.327053048728497e-05 -0.0010383309796090166 0.011184044564573907 -0.047775924267476504 0.08076148594575555 0.03125245557280624,
35,1557957375_A01609,,2.8397498025458537e-10 -2.814019491646136e-07 2.6260473654813714e-05 -0.0008598865151041071 0.011408786552508604 0.09215145233025597
36,1559137815_A01609,,-1.5486091673295703e-08 -1.4601231381782167e-06 0.0003049156170410939 -0.018534497716496817 0.37290003382515263 1.3891940231833746
37,1559309040_A01609,,-1.6950103215438868e-06 0.00013331253956086153 -0.003582208174156425 0.042442133667807705 -0.21059346439021728 0.5708258541210065
38,1559311950_A01609,,-6.174842903570631e-09 -2.920081779389691e-07 3.4591149065744504e-05 -0.0009195519105492531 0.011273703948668263 0.06376962716016282
39,1560885907_A01609,1.9525290909466225e-08 -2.202248550359723e-06 8.280103034735673e-05 -0.0012076748026616287 0.005155343324366424 0.10199151609822894,
40,1561053811_A01609,1.0249711593146228e-07 -5.980631495190876e-06 0.00012592005692376685 -0.001393695454319946 0.011241997563651605 0.07550556135862917,
41,1561428256_A01609,,-4.350253923524531e-09 3.6547674785752257e-07 -7.588251470561757e-06 -6.036945193308173e-05 0.002848054007119016 0.10006129712619977
42,1561948526_A01609,-6.14394985193974e-09 9.58873354206434e-07 -4.5759666470007634e-05 0.000484059890110182 0.009581501814732163 0.10038487939964377,
43,1562035686_A01609,1.1596738895979192e-09 -1.771313603412975e-07 9.175249664435621e-06 -0.00021098904646091833 0.0033509438122815136 0.07043514234443542,
44,1562704125_A01609,,4.174762898597229e-06 -0.00032338216293384923 0.008189878889264804 -0.07543849656097988 0.2742265713927354 0.8680568166443101
