,recordName,A01172_measurement,A01609_measurement
30,1557757425_A01609,,-0.7400210995887109 9.13008817009105 -37.65347876931733 50.9782634618539 19.049769686348576 63.36150761194508
31,1557760240_A01609,,-0.5785457233221495 7.01307531018115 -30.323054803950864 58.14245866768222 -48.76666328634216 81.06672827197464
32,1557763139_A01609,,0.3375477358635487 -4.6766366746437775 23.277774859492364 -49.063203455243645 35.197922668186465 79.26379760084785
33,1557928726_A01609,,0.616259585825078 -7.767382462636781 33.32772516991576 -53.55646033961023 17.532147908275903 78.71399992662613
34,1557952047_A01172,0.14736221875441644 -2.9282209034115088 17.414533672408403 -36.842394076857204 25.78906174291277 76.5569398404275,
35,1557957375_A01609,,0.2105379173173804 -3.3731335056039637 20.073063909152435 -52.52388726052785 52.22959626124242 77.66198563986075
36,1559137815_A01609,,-0.16441848885005064 1.6282912603753967 -4.262309389267987 -1.1237637092674522 12.904045547959488 80.86747117213473
37,1559309040_A01609,,0.42519083149712356 -5.698711898661319 27.1770463368327 -54.81699335008662 42.2680864156345 73.65094317628608
38,1559311950_A01609,,0.34307687185994806 -2.7123606578301955 2.677320938696886 16.43855894998402 -24.372514757585904 60.88716808426899
39,1560885907_A01609,0.8802775320030911 -15.50570464339123 99.21565020883665 -272.140951042252 262.8348219024437 100.45896223101609,
40,1561053811_A01609,-0.10892506484045911 1.3125531464982705 -5.447474133462179 7.793679274849771 3.794402691692326 82.21159909377032,
41,1561428256_A01609,,-0.19667999805431982 2.53729335580828 -12.157122673563277 27.332719046119333 -30.248191409860002 87.76876491858046
42,1561948526_A01609,-1.687381129627519 20.087161393374675 -79.17131125345965 109.48889082152131 -24.286312238286676 79.07889233761067,
43,1562035686_A01609,0.1965193826206191 -2.4108174951900736 11.088599168856712 -25.432801259281 33.67934670822315 71.99073409481616,
44,1562704125_A01609,,-0.17374672190664706 0.03945831563914942 15.313831297383494 -77.78391598906805 104.96657028253762 73.35531755622843
